date,product,qty,sales,region
2025-08-07,Phone,1,500,South
2025-08-07,Monitor,1,200,North
2025-08-07,Phone,2,1000,South
2025-08-07,Keyboard,4,160,East
2025-08-08,Mouse,3,75,East
2025-08-08,Keyboard,1,40,North
2025-08-08,Laptop,2,1600,West
2025-08-08,Monitor,3,600,East
2025-08-08,Laptop,1,800,East
2025-08-08,Monitor,2,400,North
2025-08-08,Monitor,1,200,North
2025-08-08,Mouse,2,50,East
2025-08-08,Phone,3,1500,North
2025-08-08,Monitor,3,600,North
2025-08-08,Mouse,2,50,South
2025-08-08,Monitor,4,800,West
2025-08-08,Laptop,4,3200,West
2025-08-08,Monitor,3,600,East
2025-08-08,Monitor,2,400,North
2025-08-08,Mouse,1,25,North
2025-08-08,Headphones,3,180,North
2025-08-08,Keyboard,1,40,West
2025-08-08,Phone,3,1500,East
2025-08-08,Keyboard,1,40,East
2025-08-08,Keyboard,2,80,South
2025-08-08,Laptop,4,3200,East
2025-08-08,Monitor,1,200,West
2025-08-08,Mouse,1,25,South
2025-08-08,Mouse,3,75,West
2025-08-08,Mouse,1,25,East
2025-08-08,Keyboard,4,160,South
2025-08-08,Phone,4,2000,East
2025-08-08,Headphones,2,120,North
2025-08-08,Laptop,3,2400,West
2025-08-08,Phone,1,500,North
2025-08-08,Mouse,3,75,West
2025-08-08,Phone,1,500,East
2025-08-08,Mouse,3,75,East
2025-08-08,Phone,1,500,South
2025-08-09,Phone,2,1000,North
2025-08-09,Headphones,2,120,West
2025-08-09,Headphones,3,180,North
2025-08-09,Keyboard,1,40,West
2025-08-09,Laptop,4,3200,West
2025-08-09,Keyboard,2,80,East
2025-08-09,Keyboard,2,80,South
2025-08-09,Mouse,3,75,East
2025-08-09,Laptop,3,2400,North
2025-08-09,Monitor,2,400,West
2025-08-09,Laptop,2,1600,South
2025-08-09,Laptop,2,1600,East
2025-08-09,Phone,1,500,East
2025-08-09,Headphones,2,120,West
2025-08-09,Mouse,4,100,West
2025-08-09,Headphones,2,120,West
2025-08-09,Phone,3,1500,North
2025-08-09,Keyboard,1,40,South
2025-08-09,Phone,1,500,East
2025-08-09,Keyboard,4,160,East
2025-08-09,Headphones,1,60,South
2025-08-09,Phone,4,2000,East
2025-08-09,Mouse,4,100,North
2025-08-09,Headphones,3,180,East
2025-08-09,Phone,3,1500,West
2025-08-09,Phone,1,500,West
2025-08-10,Laptop,2,1600,West
2025-08-10,Keyboard,2,80,South
2025-08-10,Phone,4,2000,East
2025-08-10,Laptop,3,2400,South
2025-08-10,Headphones,3,180,North
2025-08-10,Headphones,1,60,South
2025-08-10,Monitor,1,200,South
2025-08-10,Keyboard,2,80,West
2025-08-10,Laptop,4,3200,South
2025-08-10,Monitor,2,400,East
2025-08-10,Phone,1,500,West
2025-08-10,Keyboard,3,120,East
2025-08-10,Mouse,2,50,East
2025-08-10,Headphones,2,120,East
2025-08-10,Mouse,4,100,South
2025-08-10,Laptop,1,800,East
2025-08-10,Headphones,4,240,North
2025-08-10,Monitor,3,600,West
2025-08-10,Mouse,2,50,North
2025-08-10,Keyboard,3,120,North
2025-08-10,Keyboard,3,120,South
2025-08-10,Laptop,3,2400,East
2025-08-10,Mouse,3,75,West
2025-08-10,Laptop,3,2400,North
2025-08-10,Laptop,3,2400,East
2025-08-10,Keyboard,3,120,West
2025-08-10,Headphones,4,240,South
2025-08-10,Headphones,3,180,East
2025-08-10,Laptop,3,2400,North
2025-08-10,Laptop,4,3200,North
2025-08-10,Mouse,2,50,East
2025-08-11,Headphones,1,60,West
2025-08-11,Monitor,1,200,East
2025-08-11,Keyboard,3,120,West
2025-08-11,Monitor,4,800,East
2025-08-11,Headphones,1,60,West
2025-08-11,Headphones,1,60,South
2025-08-11,Headphones,1,60,East
2025-08-11,Laptop,4,3200,South
2025-08-11,Keyboard,1,40,East
2025-08-11,Mouse,4,100,West
2025-08-11,Monitor,1,200,East
2025-08-11,Headphones,3,180,North
2025-08-11,Mouse,1,25,South
2025-08-11,Phone,2,1000,North
2025-08-11,Laptop,1,800,North
2025-08-11,Laptop,4,3200,West
2025-08-11,Mouse,2,50,West
2025-08-11,Monitor,2,400,East
2025-08-11,Headphones,1,60,South
2025-08-11,Keyboard,3,120,East
2025-08-11,Phone,3,1500,East
2025-08-11,Monitor,3,600,South
2025-08-11,Phone,3,1500,West
2025-08-11,Monitor,3,600,South
2025-08-11,Monitor,3,600,West
2025-08-11,Mouse,4,100,West
2025-08-11,Keyboard,4,160,North
2025-08-11,Keyboard,1,40,East
2025-08-11,Mouse,2,50,South
2025-08-11,Mouse,2,50,East
2025-08-11,Phone,1,500,East
2025-08-11,Monitor,3,600,North
2025-08-12,Headphones,2,120,East
2025-08-12,Mouse,1,25,North
2025-08-12,Laptop,1,800,North
2025-08-12,Phone,1,500,East
2025-08-12,Monitor,3,600,North
2025-08-12,Mouse,3,75,East
2025-08-12,Headphones,4,240,West
2025-08-12,Keyboard,4,160,South
2025-08-12,Mouse,3,75,North
2025-08-12,Headphones,1,60,South
2025-08-12,Mouse,3,75,North
2025-08-12,Monitor,2,400,North
2025-08-12,Keyboard,3,120,South
2025-08-12,Phone,1,500,South
2025-08-12,Phone,3,1500,West
2025-08-12,Headphones,4,240,East
2025-08-12,Laptop,2,1600,West
2025-08-12,Laptop,2,1600,South
2025-08-12,Phone,3,1500,North
2025-08-12,Laptop,2,1600,West
2025-08-12,Laptop,3,2400,West
2025-08-12,Keyboard,4,160,West
2025-08-13,Phone,4,2000,East
2025-08-13,Headphones,2,120,North
2025-08-13,Monitor,4,800,North
2025-08-13,Mouse,4,100,East
2025-08-13,Keyboard,2,80,West
2025-08-13,Phone,2,1000,East
2025-08-13,Monitor,2,400,West
2025-08-13,Mouse,2,50,South
2025-08-13,Headphones,4,240,West
2025-08-13,Phone,1,500,North
2025-08-13,Keyboard,3,120,South
2025-08-13,Phone,1,500,West
2025-08-13,Mouse,1,25,West
2025-08-13,Monitor,3,600,West
2025-08-13,Keyboard,2,80,East
2025-08-13,Phone,1,500,North
2025-08-13,Laptop,3,2400,North
2025-08-13,Monitor,3,600,South
2025-08-13,Monitor,2,400,East
2025-08-13,Keyboard,3,120,North
2025-08-13,Laptop,4,3200,South
2025-08-13,Phone,2,1000,East
2025-08-13,Headphones,4,240,North
2025-08-13,Monitor,1,200,East
2025-08-13,Headphones,1,60,West
2025-08-13,Keyboard,3,120,South
2025-08-13,Laptop,3,2400,North
2025-08-13,Laptop,4,3200,East
2025-08-13,Keyboard,3,120,North
2025-08-13,Keyboard,1,40,East
2025-08-13,Monitor,4,800,West
2025-08-13,Mouse,1,25,South
2025-08-14,Keyboard,4,160,West
2025-08-14,Monitor,3,600,East
2025-08-14,Mouse,1,25,West
2025-08-14,Laptop,2,1600,East
2025-08-14,Laptop,4,3200,North
2025-08-14,Keyboard,2,80,East
2025-08-14,Phone,3,1500,South
2025-08-14,Laptop,2,1600,South
2025-08-14,Mouse,3,75,East
2025-08-14,Laptop,2,1600,South
2025-08-14,Phone,4,2000,East
2025-08-14,Phone,3,1500,South
2025-08-14,Mouse,1,25,East
2025-08-14,Headphones,1,60,West
2025-08-14,Laptop,2,1600,West
2025-08-14,Laptop,4,3200,West
2025-08-14,Headphones,1,60,East
2025-08-14,Monitor,2,400,West
2025-08-14,Keyboard,2,80,South
2025-08-14,Mouse,4,100,West
2025-08-14,Monitor,1,200,South
2025-08-14,Phone,3,1500,West
2025-08-14,Mouse,3,75,West
2025-08-14,Phone,1,500,West
2025-08-14,Monitor,3,600,North
2025-08-14,Keyboard,3,120,South
2025-08-15,Monitor,1,200,West
2025-08-15,Headphones,4,240,West
2025-08-15,Phone,3,1500,North
2025-08-15,Phone,4,2000,South
2025-08-15,Phone,1,500,South
2025-08-15,Monitor,2,400,West
2025-08-15,Monitor,3,600,South
2025-08-15,Laptop,2,1600,South
2025-08-15,Keyboard,3,120,South
2025-08-15,Laptop,4,3200,East
2025-08-15,Monitor,1,200,West
2025-08-15,Phone,3,1500,North
2025-08-15,Mouse,3,75,East
2025-08-15,Laptop,4,3200,North
2025-08-15,Monitor,1,200,East
2025-08-15,Phone,1,500,North
2025-08-15,Keyboard,3,120,South
2025-08-15,Laptop,4,3200,South
2025-08-15,Monitor,1,200,South
2025-08-15,Mouse,4,100,West
2025-08-15,Monitor,1,200,East
2025-08-15,Keyboard,1,40,North
2025-08-15,Mouse,2,50,East
2025-08-15,Phone,4,2000,South
2025-08-15,Mouse,2,50,North
2025-08-15,Headphones,2,120,South
2025-08-15,Monitor,1,200,North
2025-08-15,Phone,2,1000,East
2025-08-15,Headphones,4,240,East
2025-08-15,Laptop,3,2400,East
2025-08-15,Phone,1,500,West
2025-08-16,Headphones,4,240,West
2025-08-16,Headphones,4,240,East
2025-08-16,Phone,2,1000,West
2025-08-16,Monitor,3,600,South
2025-08-16,Headphones,1,60,East
2025-08-16,Phone,1,500,East
2025-08-16,Laptop,1,800,North
2025-08-16,Monitor,3,600,South
2025-08-16,Headphones,2,120,East
2025-08-16,Mouse,3,75,North
2025-08-16,Keyboard,4,160,South
2025-08-16,Phone,4,2000,East
2025-08-16,Keyboard,1,40,South
2025-08-16,Laptop,4,3200,North
2025-08-16,Headphones,3,180,North
2025-08-16,Laptop,3,2400,East
2025-08-16,Laptop,3,2400,East
2025-08-16,Mouse,1,25,South
2025-08-16,Keyboard,1,40,West
2025-08-16,Laptop,1,800,North
2025-08-16,Phone,4,2000,South
2025-08-16,Keyboard,2,80,North
2025-08-16,Phone,1,500,South
2025-08-16,Monitor,2,400,North
2025-08-16,Monitor,4,800,West
2025-08-16,Mouse,1,25,West
2025-08-16,Headphones,4,240,South
2025-08-17,Laptop,2,1600,North
2025-08-17,Mouse,2,50,North
2025-08-17,Phone,2,1000,North
2025-08-17,Laptop,3,2400,North
2025-08-17,Phone,3,1500,South
2025-08-17,Keyboard,3,120,West
2025-08-17,Mouse,1,25,West
2025-08-17,Keyboard,1,40,West
2025-08-17,Keyboard,2,80,West
2025-08-17,Headphones,2,120,East
2025-08-17,Keyboard,1,40,South
2025-08-17,Mouse,2,50,North
2025-08-17,Monitor,2,400,East
2025-08-17,Mouse,3,75,East
2025-08-17,Laptop,2,1600,East
2025-08-17,Laptop,2,1600,East
2025-08-17,Headphones,3,180,South
2025-08-17,Headphones,2,120,West
2025-08-17,Mouse,3,75,North
2025-08-17,Mouse,1,25,West
2025-08-17,Monitor,4,800,West
2025-08-17,Mouse,3,75,South
2025-08-18,Monitor,4,800,South
2025-08-18,Phone,3,1500,North
2025-08-18,Phone,2,1000,West
2025-08-18,Phone,1,500,South
2025-08-18,Monitor,3,600,North
2025-08-18,Headphones,1,60,North
2025-08-18,Mouse,3,75,East
2025-08-18,Headphones,4,240,East
2025-08-18,Keyboard,4,160,West
2025-08-18,Monitor,2,400,South
2025-08-18,Keyboard,4,160,North
2025-08-18,Phone,4,2000,West
2025-08-18,Laptop,4,3200,East
2025-08-18,Laptop,4,3200,West
2025-08-18,Mouse,4,100,South
2025-08-18,Headphones,2,120,West
2025-08-18,Keyboard,3,120,East
2025-08-18,Phone,3,1500,West
2025-08-18,Keyboard,1,40,West
2025-08-18,Laptop,3,2400,West
2025-08-18,Monitor,2,400,South
2025-08-18,Headphones,3,180,North
2025-08-18,Phone,1,500,North
2025-08-18,Keyboard,4,160,South
2025-08-19,Laptop,1,800,North
2025-08-19,Laptop,2,1600,North
2025-08-19,Laptop,3,2400,West
2025-08-19,Headphones,3,180,South
2025-08-19,Phone,3,1500,East
2025-08-19,Mouse,4,100,North
2025-08-19,Phone,2,1000,North
2025-08-19,Keyboard,3,120,North
2025-08-19,Phone,4,2000,South
2025-08-19,Keyboard,4,160,West
2025-08-19,Mouse,1,25,North
2025-08-19,Keyboard,4,160,South
2025-08-19,Headphones,1,60,West
2025-08-19,Monitor,2,400,South
2025-08-19,Laptop,1,800,East
2025-08-19,Phone,1,500,South
2025-08-19,Monitor,3,600,North
2025-08-19,Keyboard,1,40,West
2025-08-19,Monitor,2,400,East
2025-08-19,Headphones,4,240,East
2025-08-19,Headphones,3,180,East
2025-08-19,Phone,3,1500,South
2025-08-19,Phone,1,500,South
2025-08-19,Phone,3,1500,South
2025-08-19,Keyboard,3,120,East
2025-08-19,Laptop,3,2400,South
2025-08-19,Keyboard,3,120,East
2025-08-19,Keyboard,3,120,North
2025-08-19,Monitor,4,800,West
2025-08-19,Laptop,2,1600,North
2025-08-19,Monitor,1,200,East
2025-08-19,Mouse,4,100,West
2025-08-19,Keyboard,1,40,West
2025-08-19,Monitor,2,400,South
2025-08-19,Mouse,2,50,North
2025-08-19,Mouse,2,50,South
2025-08-19,Mouse,3,75,West
2025-08-19,Headphones,1,60,South
2025-08-20,Keyboard,1,40,East
2025-08-20,Phone,1,500,North
2025-08-20,Monitor,4,800,West
2025-08-20,Phone,4,2000,North
2025-08-20,Monitor,4,800,East
2025-08-20,Keyboard,1,40,South
2025-08-20,Laptop,4,3200,West
2025-08-20,Monitor,3,600,East
2025-08-20,Laptop,1,800,North
2025-08-20,Monitor,3,600,North
2025-08-20,Laptop,4,3200,West
2025-08-20,Laptop,4,3200,West
2025-08-20,Monitor,1,200,North
2025-08-20,Keyboard,2,80,West
2025-08-20,Monitor,1,200,West
2025-08-20,Laptop,2,1600,East
2025-08-20,Monitor,3,600,North
2025-08-20,Mouse,4,100,East
2025-08-20,Monitor,1,200,East
2025-08-20,Phone,3,1500,South
2025-08-20,Monitor,2,400,South
2025-08-20,Headphones,3,180,West
2025-08-20,Headphones,3,180,West
2025-08-20,Headphones,2,120,North
2025-08-20,Mouse,4,100,East
2025-08-20,Keyboard,1,40,South
2025-08-20,Keyboard,2,80,West
2025-08-20,Keyboard,4,160,North
2025-08-20,Laptop,4,3200,East
2025-08-20,Monitor,3,600,North
2025-08-21,Headphones,3,180,West
2025-08-21,Headphones,1,60,West
2025-08-21,Headphones,4,240,South
2025-08-21,Headphones,1,60,West
2025-08-21,Mouse,1,25,South
2025-08-21,Phone,3,1500,North
2025-08-21,Mouse,2,50,South
2025-08-21,Mouse,4,100,South
2025-08-21,Mouse,1,25,South
2025-08-21,Keyboard,2,80,East
2025-08-21,Laptop,4,3200,East
2025-08-21,Keyboard,3,120,East
2025-08-21,Headphones,4,240,South
2025-08-21,Keyboard,3,120,West
2025-08-21,Headphones,4,240,North
2025-08-21,Headphones,4,240,North
2025-08-21,Keyboard,2,80,West
2025-08-21,Phone,3,1500,South
2025-08-21,Headphones,2,120,West
2025-08-21,Headphones,3,180,North
2025-08-21,Mouse,4,100,West
2025-08-21,Laptop,1,800,East
2025-08-21,Monitor,3,600,North
2025-08-21,Laptop,4,3200,West
2025-08-21,Keyboard,2,80,North
2025-08-22,Keyboard,4,160,East
2025-08-22,Headphones,4,240,East
2025-08-22,Monitor,3,600,North
2025-08-22,Mouse,1,25,West
2025-08-22,Laptop,2,1600,North
2025-08-22,Keyboard,2,80,North
2025-08-22,Monitor,2,400,West
2025-08-22,Monitor,1,200,West
2025-08-22,Phone,3,1500,East
2025-08-22,Laptop,3,2400,East
2025-08-22,Mouse,1,25,West
2025-08-22,Laptop,2,1600,East
2025-08-22,Laptop,4,3200,West
2025-08-22,Mouse,3,75,North
2025-08-22,Laptop,2,1600,East
2025-08-22,Monitor,3,600,North
2025-08-22,Monitor,1,200,East
2025-08-22,Headphones,3,180,West
2025-08-22,Headphones,2,120,East
2025-08-22,Laptop,4,3200,South
2025-08-22,Keyboard,4,160,North
2025-08-22,Headphones,1,60,South
2025-08-23,Phone,1,500,East
2025-08-23,Mouse,2,50,North
2025-08-23,Mouse,4,100,North
2025-08-23,Keyboard,1,40,East
2025-08-23,Keyboard,1,40,East
2025-08-23,Mouse,1,25,South
2025-08-23,Phone,4,2000,West
2025-08-23,Keyboard,1,40,West
2025-08-23,Laptop,4,3200,North
2025-08-23,Mouse,2,50,East
2025-08-23,Laptop,4,3200,South
2025-08-23,Keyboard,4,160,North
2025-08-23,Laptop,3,2400,North
2025-08-23,Laptop,3,2400,West
2025-08-23,Headphones,3,180,East
2025-08-23,Monitor,4,800,South
2025-08-23,Monitor,1,200,East
2025-08-23,Headphones,2,120,North
2025-08-23,Laptop,1,800,West
2025-08-23,Monitor,4,800,North
2025-08-24,Mouse,3,75,South
2025-08-24,Headphones,4,240,East
2025-08-24,Phone,3,1500,North
2025-08-24,Keyboard,4,160,North
2025-08-24,Laptop,1,800,South
2025-08-24,Headphones,4,240,East
2025-08-24,Mouse,1,25,East
2025-08-24,Keyboard,2,80,East
2025-08-24,Mouse,1,25,South
2025-08-24,Phone,2,1000,West
2025-08-24,Laptop,3,2400,West
2025-08-24,Mouse,3,75,North
2025-08-24,Laptop,3,2400,East
2025-08-24,Mouse,3,75,North
2025-08-24,Headphones,1,60,North
2025-08-24,Laptop,2,1600,East
2025-08-24,Keyboard,1,40,South
2025-08-24,Keyboard,1,40,West
2025-08-24,Phone,4,2000,North
2025-08-24,Keyboard,1,40,South
2025-08-24,Monitor,4,800,East
2025-08-24,Keyboard,2,80,West
2025-08-24,Keyboard,3,120,South
2025-08-24,Keyboard,1,40,West
2025-08-24,Mouse,1,25,East
2025-08-24,Monitor,1,200,North
2025-08-24,Monitor,2,400,West
2025-08-24,Phone,3,1500,West
2025-08-24,Headphones,3,180,North
2025-08-24,Laptop,1,800,West
2025-08-24,Laptop,1,800,North
2025-08-24,Keyboard,3,120,East
2025-08-24,Mouse,2,50,West
2025-08-24,Mouse,1,25,East
2025-08-24,Laptop,4,3200,West
2025-08-24,Laptop,2,1600,South
2025-08-25,Phone,2,1000,East
2025-08-25,Phone,1,500,South
2025-08-25,Headphones,1,60,South
2025-08-25,Keyboard,1,40,North
2025-08-25,Keyboard,4,160,South
2025-08-25,Phone,3,1500,East
2025-08-25,Laptop,4,3200,West
2025-08-25,Laptop,1,800,East
2025-08-25,Phone,1,500,North
2025-08-25,Mouse,3,75,East
2025-08-25,Headphones,3,180,West
2025-08-25,Headphones,2,120,West
2025-08-25,Mouse,3,75,North
2025-08-25,Headphones,3,180,North
2025-08-25,Laptop,1,800,North
2025-08-25,Monitor,1,200,East
2025-08-25,Phone,1,500,East
2025-08-25,Phone,3,1500,South
2025-08-25,Phone,4,2000,West
2025-08-25,Laptop,4,3200,South
2025-08-25,Headphones,1,60,West
2025-08-25,Laptop,2,1600,West
2025-08-25,Laptop,3,2400,East
2025-08-26,Phone,2,1000,East
2025-08-26,Monitor,2,400,West
2025-08-26,Monitor,4,800,South
2025-08-26,Headphones,1,60,East
2025-08-26,Monitor,1,200,North
2025-08-26,Laptop,4,3200,East
2025-08-26,Keyboard,1,40,East
2025-08-26,Headphones,2,120,West
2025-08-26,Keyboard,2,80,West
2025-08-26,Mouse,1,25,West
2025-08-26,Phone,3,1500,West
2025-08-26,Headphones,2,120,East
2025-08-26,Phone,2,1000,North
2025-08-26,Laptop,2,1600,West
2025-08-26,Mouse,2,50,East
2025-08-26,Headphones,4,240,East
2025-08-26,Headphones,2,120,East
2025-08-26,Headphones,3,180,South
2025-08-26,Headphones,4,240,North
2025-08-26,Mouse,4,100,North
2025-08-27,Laptop,1,800,South
2025-08-27,Mouse,4,100,East
2025-08-27,Laptop,4,3200,South
2025-08-27,Keyboard,1,40,East
2025-08-27,Keyboard,3,120,South
2025-08-27,Keyboard,4,160,South
2025-08-27,Phone,2,1000,North
2025-08-27,Mouse,4,100,West
2025-08-27,Keyboard,3,120,South
2025-08-27,Phone,1,500,South
2025-08-27,Headphones,3,180,South
2025-08-27,Headphones,3,180,North
2025-08-27,Keyboard,3,120,West
2025-08-27,Monitor,2,400,East
2025-08-27,Monitor,1,200,East
2025-08-27,Phone,2,1000,East
2025-08-27,Keyboard,2,80,South
2025-08-27,Keyboard,3,120,South
2025-08-27,Headphones,3,180,East
2025-08-27,Phone,3,1500,West
2025-08-27,Laptop,4,3200,East
2025-08-27,Mouse,3,75,West
2025-08-27,Mouse,1,25,East
2025-08-27,Headphones,4,240,East
2025-08-27,Laptop,2,1600,South
2025-08-27,Keyboard,3,120,West
2025-08-27,Monitor,2,400,East
2025-08-27,Mouse,3,75,South
2025-08-28,Keyboard,2,80,West
2025-08-28,Laptop,4,3200,South
2025-08-28,Headphones,4,240,South
2025-08-28,Monitor,1,200,South
2025-08-28,Headphones,3,180,West
2025-08-28,Keyboard,4,160,East
2025-08-28,Laptop,4,3200,North
2025-08-28,Phone,2,1000,West
2025-08-28,Monitor,1,200,North
2025-08-28,Monitor,4,800,North
2025-08-28,Mouse,3,75,West
2025-08-28,Monitor,2,400,East
2025-08-28,Mouse,2,50,West
2025-08-28,Keyboard,2,80,South
2025-08-28,Mouse,3,75,South
2025-08-28,Headphones,4,240,East
2025-08-28,Laptop,4,3200,North
2025-08-28,Keyboard,1,40,West
2025-08-28,Laptop,4,3200,North
2025-08-28,Mouse,2,50,East
2025-08-29,Laptop,2,1600,West
2025-08-29,Keyboard,4,160,East
2025-08-29,Laptop,1,800,West
2025-08-29,Phone,4,2000,East
2025-08-29,Mouse,3,75,West
2025-08-29,Phone,4,2000,West
2025-08-29,Keyboard,4,160,North
2025-08-29,Monitor,4,800,South
2025-08-29,Laptop,3,2400,West
2025-08-29,Mouse,1,25,East
2025-08-29,Keyboard,3,120,East
2025-08-29,Monitor,2,400,East
2025-08-29,Phone,1,500,East
2025-08-29,Keyboard,4,160,North
2025-08-29,Keyboard,4,160,East
2025-08-29,Mouse,3,75,North
2025-08-29,Headphones,2,120,West
2025-08-29,Mouse,4,100,South
2025-08-29,Laptop,2,1600,West
2025-08-29,Headphones,2,120,South
2025-08-29,Headphones,4,240,South
2025-08-29,Laptop,2,1600,West
2025-08-29,Monitor,1,200,South
2025-08-29,Keyboard,3,120,North
2025-08-29,Keyboard,2,80,East
2025-08-29,Monitor,1,200,North
2025-08-29,Mouse,1,25,North
2025-08-29,Monitor,1,200,North
2025-08-29,Mouse,3,75,East
2025-08-29,Headphones,2,120,South
2025-08-29,Keyboard,4,160,East
2025-08-30,Mouse,4,100,South
2025-08-30,Mouse,1,25,South
2025-08-30,Monitor,4,800,East
2025-08-30,Phone,2,1000,West
2025-08-30,Keyboard,2,80,North
2025-08-30,Mouse,1,25,East
2025-08-30,Mouse,2,50,East
2025-08-30,Mouse,3,75,West
2025-08-30,Phone,1,500,West
2025-08-30,Laptop,4,3200,South
2025-08-30,Phone,4,2000,West
2025-08-30,Keyboard,4,160,West
2025-08-30,Phone,4,2000,East
2025-08-30,Phone,1,500,South
2025-08-30,Mouse,1,25,East
2025-08-30,Keyboard,4,160,South
2025-08-30,Keyboard,3,120,South
2025-08-30,Monitor,2,400,West
2025-08-30,Keyboard,2,80,South
2025-08-30,Mouse,1,25,West
2025-08-30,Phone,4,2000,West
2025-08-30,Mouse,3,75,West
2025-08-30,Headphones,2,120,South
2025-08-30,Keyboard,1,40,North
2025-08-30,Keyboard,4,160,North
